"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USC00308577","40.8216","-73.4908","80.8","2022-06",,"126","94","11","8","0","0","0","0","0","27","1","50","0","0.0","0.95","91","4960","28","3.89","0.0","67.2","76.8","57.6",,,,
"USC00308577","40.8216","-73.4908","80.8","2022-07",,"449","323","7","5","0","0","0","0","0","31","5","56","0","0.0","2.80","94","0","0","4.62","0.0","75.4","84.4","66.5",,,,
"USC00308577","40.8216","-73.4908","80.8","2022-08",,"744","294","7","3","0","0","0","0","0","30","2","56","0","0.0","0.72","94","0","0","1.34","0.0","74.8","83.9","65.7",,,,
"USC00308577","40.8216","-73.4908","80.8","2022-09",,"830","86","7","6","0","0","0","0","0","24","0","43","0","0.0","1.38","86","58","58","6.15","0.0","65.9","74.9","56.9",,,,
"USC00308577","40.8216","-73.4908","80.8","2022-10",,"833","3","13","7","0","0","0","0","0","4","0","34","0","0.0","1.69","75","399","341","4.70","0.0","53.7","62.1","45.4",,,,
"USC00308577","40.8216","-73.4908","80.8","2022-11",,"838","4","6","3","0","0","0","11","0","5","0","21","0","0.0","1.22","77","917","518","2.35","0.0","46.7","55.4","38.0",,,,
"USC00308577","40.8216","-73.4908","80.8","2022-12",,"838","0","12","7",,,"0","21","3","0","0","6",,,"1.05","57","1789","872","3.99",,"35.9","43.5","28.3",,,,
"USC00308577","40.8216","-73.4908","80.8","2023-01",,"0","0","13","8",,,"0","16","0","0","0","26",,,"1.56","65","2541","752","4.09",,"39.9","46.5","33.3",,,,
"USC00308577","40.8216","-73.4908","80.8","2023-02",,"0","0","9","4","1","1","0","18","3","0","0","2","2","1.8","0.27","68","3334","792","1.15","1.8","36.7","45.2","28.2",,,,
"USC00308577","40.8216","-73.4908","80.8","2023-03",,"0","0","14","6","0","0","0","17","0","0","0","24","0","0.0","0.85","61","4091","757","2.90","0.0","40.6","48.3","32.9",,,,
"USC00308577","40.8216","-73.4908","80.8","2023-04",,"19","19","8","5","0","0","0","2","0","6","0","29","0","0.0","1.40","86","4458","367","4.57","0.0","53.4","62.8","44.0",,,,
"USC00308577","40.8216","-73.4908","80.8","2023-05",,"28","9","8","6","0","0","0","0","0","14","0","37","0","0.0","2.00","84","4689","231","4.04","0.0","57.8","68.0","47.7",,,,
"USC00308577","40.8216","-73.4908","80.8","2023-09",,,"133","14","10","0","0","0","0","0","20","1","50","0","0.0","3.58","93",,"69","9.56","0.0","67.1","74.4","59.9",,,,
"USC00308577","40.8216","-73.4908","80.8","2023-12",,,"0","10","8","0","0","0","12","0","0","0","23","0","0.0","4.10","60",,"754","8.48","0.0","40.7","47.3","34.1",,,,
"USC00308577","40.8216","-73.4908","80.8","2024-01",,"0","0","12","9",,"2","0","21","7","0","0","15",,"1.8","1.77","57",,"962","5.13","3.5","34.0","40.3","27.6",,,,
"USC00308577","40.8216","-73.4908","80.8","2024-02",,"0","0","8","5",,"3","0","22","0","0","0","18",,"4.0","0.40","56",,"859","1.19","7.3","35.4","42.3","28.4",,,,
"USC00308577","40.8216","-73.4908","80.8","2024-03",,"0","0","13","8",,,"0","7","0","2","0","24",,,"3.20","70",,"652","8.72",,"44.0","52.1","35.8",,,,
"USC00308577","40.8216","-73.4908","80.8","2024-04",,"2","2","12","5","0","0","0","2","0","4","0","32","0","0.0","1.32","82",,"452","3.84","0.0","50.0","58.9","41.1",,,,
"USC00308577","40.8216","-73.4908","80.8","2024-05",,"39","36","12","9",,,"0","0","0","16","0","42",,,"1.31","83",,"147","3.96",,"61.3","69.2","53.4",,,,
"USC00308577","40.8216","-73.4908","80.8","2024-06",,"235","196","7","4",,,"0","0","0","30","2","52",,,"1.09","91",,"4","2.92",,"71.4","80.0","62.8",,,,
"USC00308577","40.8216","-73.4908","80.8","2024-07",,,,"11","7",,,,,,,,,,,"1.75",,,,"5.76",,,,,,,,
"USC00308577","40.8216","-73.4908","80.8","2024-08",,,"235","12","9",,,"0","0","0","30","1","52",,,"3.08","90",,"4","7.22",,"72.5","80.9","64.0",,,,
"USC00308577","40.8216","-73.4908","80.8","2024-09",,,"49","6","3",,,"0","0","0","24","0","49",,,"0.20","81",,"40","0.56",,"65.3","72.7","57.9",,,,
"USC00308577","40.8216","-73.4908","80.8","2024-10",,,"3","1","0",,,"0","0","0","9","0","37",,,"0.01","82",,"257","0.01",,"56.5","66.6","46.5",,,,
"USC00308577","40.8216","-73.4908","80.8","2024-11",,,"2","7","5",,,"0","6","0","4","0","28",,,"1.42","78",,"505","3.56",,"48.2","57.5","38.9",,,,
"USW00054743","40.87645","-74.28284","52.0","2022-01","5.1","0","0","11","6",,,"0","28","7","0","0","7",,,"1.18","60","2486","1090","2.89",,"29.8","38.3","21.4","90","70","32.0","46"
"USW00054743","40.87645","-74.28284","52.0","2022-02","5.4","0","0","8","7",,,"0","24","3","1","0","11",,,"0.64","70","3279","793","2.90",,"36.7","47.4","25.9","300","310","32.0","49"
"USW00054743","40.87645","-74.28284","52.0","2022-03","6.5","0","0","12","7",,,"0","13","0","7","0","19",,,"0.64","77","3889","610","2.61",,"45.3","55.3","35.3","320","290","30.0","46"
"USW00054743","40.87645","-74.28284","52.0","2022-04","7.2","8","8","13","8",,,"0","0","0","7","0","33",,,"2.85","88","4246","357","6.02",,"53.4","62.9","43.9","300","300","29.1","41"
"USW00054743","40.87645","-74.28284","52.0","2022-05","5.1","120","112","14","11",,,"0","0","0","25","4","40",,,"1.40","95","4320","75","6.54",,"66.2","76.1","56.3","310","40","29.1","43"
"USW00054743","40.87645","-74.28284","52.0","2022-06","4.3","285","164","13","6",,,"0","0","0","29","3","50",,,"1.02","91","4326","5","2.98",,"70.3","80.8","59.8","300","300","23.9","34"
"USW00054743","40.87645","-74.28284","52.0","2022-07","3.6","706","421","7","3",,,"0","0","0","31","12","56",,,"1.65","98","0","0","2.23",,"78.6","89.0","68.1","330","330","21.0","31"
"USW00054743","40.87645","-74.28284","52.0","2022-08","3.8","1113","407","7","4",,,"0","0","0","31","16","57",,,"0.69","98","0","0","1.82",,"78.1","88.4","67.8","300","300","30.0","43"
"USW00054743","40.87645","-74.28284","52.0","2022-09","3.6","1240","127","9","8",,,"0","0","0","26","0","45",,,"0.77","89","53","53","2.59",,"67.5","77.2","57.7","300","310","28.0","36"
"USW00054743","40.87645","-74.28284","52.0","2022-10","3.6","1242","2","12","8",,,"0","1","0","8","0","30",,,"1.93","78","381","328","4.82",,"54.5","65.1","43.9","60","50","21.0","32"
"USW00054743","40.87645","-74.28284","52.0","2022-11","4.7","1250","8","12","7",,,"0","12","0","7","0","23",,,"0.88","78","903","522","3.17",,"47.9","57.7","38.0","300","330","25.1","37"
"USW00054743","40.87645","-74.28284","52.0","2022-12","5.4","1250","0","9","9",,,"0","25","3","0","0","6",,,"1.38","64","1819","916","5.16",,"35.5","43.9","27.0","150","280","31.1","46"
"USW00054743","40.87645","-74.28284","52.0","2023-01","4.5","0","0","12","8",,,"0","13","0","0","0","27",,,"1.11","66","2561","743","4.33",,"41.0","48.2","33.9","300","280","25.1","38"
"USW00054743","40.87645","-74.28284","52.0","2023-02","5.1","0","0","8","5",,,"0","21","2","1","0","3",,,"0.29","70","3320","758","1.19",,"37.9","48.1","27.7","290","300","31.1","47"
"USW00054743","40.87645","-74.28284","52.0","2023-03","6.3","0","0",,,,,"0","14","0","0","0","23",,,,"64","4015","696",,,"42.5","51.5","33.6","330","300","29.1","44"
"USW00054743","40.87645","-74.28284","52.0","2023-04","6.0","27","27","10","8",,,"0","3","0","12","2","29",,,"1.82","92","4316","301","6.37",,"55.9","66.8","44.9","300","290","28.0","42"
"USW00054743","40.87645","-74.28284","52.0","2023-05","3.8","43","16","9","5",,,"0","0","0","23","0","36",,,"0.54","87","4477","160","1.22",,"60.3","73.1","47.6","90","120","23.0","31"
"USW00054743","40.87645","-74.28284","52.0","2023-06","4.5","176","133","10","7",,,"0","0","0","29","2","45",,,"1.87","96","4501","24","3.75",,"68.6","79.2","58.0","110","210","23.0","31"
"USW00054743","40.87645","-74.28284","52.0","2023-07","3.1","573","397","16","8",,,"0","0","0","31","10","58",,,"1.09","93","0","0","5.26",,"77.8","87.5","68.1","290","340","21.0","32"
"USW00054743","40.87645","-74.28284","52.0","2023-08","3.8","866","293","12","7",,,"0","0","0","31","0","57",,,"1.46","89","0","0","4.62",,"74.4","83.3","65.6","310","170","23.9","36"
"USW00054743","40.87645","-74.28284","52.0","2023-09","3.8","1026","160","13","12",,,"0","0","0","22","6","45",,,"3.11","96","50","50","9.18",,"68.7","77.6","59.8","170","180","23.9","36"
"USW00054743","40.87645","-74.28284","52.0","2023-10","3.1","1062","36","8","7",,,"0","0","0","13","0","39",,,"0.91","87","261","211","3.03",,"59.3","69.3","49.4","300","290","23.0","31"
"USW00054743","40.87645","-74.28284","52.0","2023-11","3.8","1062","0","6","3",,,"0","15","0","0","0","26",,,"1.24","68","888","627","3.22",,"44.1","54.0","34.2","290","320","21.9","30"
"USW00054743","40.87645","-74.28284","52.0","2023-12","4.0","1062","0","10","8",,,"0","14","0","0","0","24",,,"3.76","64","1589","701","9.81",,"42.4","49.6","35.2","120","110","30.0","42"
"USW00054743","40.87645","-74.28284","52.0","2024-01","5.4","0","0","14","10",,,"0","17","6","0","0","16",,,"3.10","61","2501","911","6.60",,"35.6","41.8","29.4","140","140","32.0","45"
"USW00054743","40.87645","-74.28284","52.0","2024-02","4.5","0","0","8","5",,,"0","20","0","0","0","20",,,"0.53","62","3273","772","1.59",,"38.4","46.9","29.8","300","320","33.1","49"
"USW00054743","40.87645","-74.28284","52.0","2024-03","6.5","0","0","12","7",,,"0","5","0","2","0","25",,,"2.49","76","3822","549","7.70",,"47.3","55.7","38.9","300","300","33.1","53"
"USW00054743","40.87645","-74.28284","52.0","2024-04","6.3","12","12","13","6",,,"0","0","0","7","1","34",,,"1.30","90","4172","349","3.95",,"53.7","63.5","44.0","100","110","36.0","54"
"USW00054743","40.87645","-74.28284","52.0","2024-05","4.3","119","106","16","10",,,"0","0","0","22","0","45",,,"0.93","89","4251","79","4.18",,"65.9","75.2","56.6","290","330","21.9","34"
"USW00054743","40.87645","-74.28284","52.0","2024-06","4.3","423","304","10","6",,,"0","0","0","30","9","53",,,"1.24","97","4251","0","2.53",,"75.1","86.1","64.2","300","310","31.1","48"
"USW00054743","40.87645","-74.28284","52.0","2024-07","3.4","885","463","11","5",,,"0","0","0","31","16","61",,,"0.80","99","0","0","2.71",,"79.9","89.7","70.1","300","310","25.1","37"
"USW00054743","40.87645","-74.28284","52.0","2024-08","3.6","1201","316","14","11",,,"0","0","0","31","7","55",,,"2.74","97","0","0","8.78",,"75.2","84.8","65.6","200","190","21.9","39"
"USW00054743","40.87645","-74.28284","52.0","2024-09","3.6","1299","98","7","4",,,"0","0","0","25","0","49",,,"0.40","86","14","13","1.01",,"67.8","77.4","58.2","320","310","21.0","32"
"USW00054743","40.87645","-74.28284","52.0","2024-10","3.4","1304","5","0","0",,,"0","0","0","20","0","34",,,"0.00","84","227","213","0.00",,"58.3","71.5","45.1","310","270","23.9","38"
"USW00054743","40.87645","-74.28284","52.0","2024-11","4.9","1313","9","6","5",,,"0","5","0","4","0","27",,,"1.27","82","725","499","2.57",,"48.7","58.7","38.6","320","300","25.1","44"
"US1NJBG0060","41.047028","-74.016935","69.5","2022-02",,,,"8","7",,,,,,,,,,,"1.07",,,,"3.00",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2022-11",,,,"10","5",,,,,,,,,,,"1.22",,,,"2.65",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2022-12",,,,"9","7",,,,,,,,,,,"2.10",,,,"6.15",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2023-06",,,,"11","8",,,,,,,,,,,"0.65",,,,"2.89",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2023-11",,,,"7","3",,,,,,,,,,,"1.25",,,,"2.83",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2023-12",,,,"9","8",,,,,,,,,,,"2.81",,,,"7.41",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2024-01",,,,"13","11",,,,,,,,,,,"2.47",,,,"6.23",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2024-02",,,,"7","5",,,,,,,,,,,"0.46",,,,"1.78",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2024-03",,,,"9","7",,,,,,,,,,,"1.86",,,,"6.88",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2024-05",,,,,,,,,,,,,,,,,,,,"4.48",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2024-07",,,,,,,,,,,,,,,,,,,,"3.30",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2024-08",,,,,,,,,,,,,,,,,,,,"11.19",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2024-09",,,,,,,,,,,,,,,,,,,,"1.46",,,,,,,,
"US1NJBG0060","41.047028","-74.016935","69.5","2024-11",,,,"7","7",,,,,,,,,,,"1.55",,,,"3.72",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2022-02",,,,,,,,,,,,,,,,,,,,"3.11",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2022-03",,,,"11","7",,,,,,,,,,,"0.60",,,,"2.72",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2022-04",,,,,,,,,,,,,,,,,,,,"4.59",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2022-05",,,,"15","9",,,,,,,,,,,"1.30",,,,"6.44",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2022-08",,,,"8","4",,,,,,,,,,,"1.45",,,,"3.26",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2022-09",,,,"9","7",,,,,,,,,,,"1.56",,,,"4.16",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2022-10",,,,"12","10",,,,,,,,,,,"1.72",,,,"6.33",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2022-11",,,,"9","4",,,,,,,,,,,"0.90",,,,"2.49",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2023-01",,,,"13","8",,,,,,,,,,,"1.24",,,,"4.87",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2023-03",,,,"13","7",,,,,,,,,,,"1.50",,,,"3.59",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2023-04",,,,"7","5",,,,,,,,,,,"1.70",,,,"4.61",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2023-05",,,,"6","2",,,,,,,,,,,"1.43",,,,"2.45",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2023-06",,,,"7","5",,,,,,,,,,,"0.60",,,,"2.01",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2023-08",,,,"12","10",,,,,,,,,,,"1.71",,,,"7.04",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2023-09",,,,"13","10",,,,,,,,,,,"2.05",,,,"9.96",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2023-10",,,,"9","5",,,,,,,,,,,"0.88",,,,"2.46",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2023-11",,,,"3","2",,,,,,,,,,,"1.55",,,,"2.53",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2023-12",,,,"9","8",,,,,,,,,,,"3.12",,,,"8.27",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2024-01",,,,"13","11",,,,,,,,,,,"1.93",,,,"5.92",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2024-03",,,,"13","10",,,,,,,,,,,"2.45",,,,"7.81",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2024-05",,,,"18","11",,,,,,,,,,,"0.58",,,,"3.85",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2024-08",,,,"10","6",,,,,,,,,,,"1.95",,,,"3.84",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2024-09",,,,"5","3",,,,,,,,,,,"0.62",,,,"1.04",,,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2024-10",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1NJMD0082","40.5419","-74.35374","32.9","2024-11",,,,"7","7",,,,,,,,,,,"0.90",,,,"3.13",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2022-05",,,,"17","9",,,,,,,,,,,"1.28",,,,"6.44",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2022-06",,,,"12","8",,,,,,,,,,,"1.56",,,,"3.52",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2022-07",,,,"9","5",,,,,,,,,,,"0.75",,,,"1.76",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2022-08",,,,"10","7",,,,,,,,,,,"0.66",,,,"3.09",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2022-09",,,,"11","8",,,,,,,,,,,"1.93",,,,"4.65",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2022-10",,,,"14","10",,,,,,,,,,,"1.44",,,,"5.41",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2022-11",,,,"9","4",,,,,,,,,,,"0.83",,,,"2.52",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2022-12",,,,,,,,,,,,,,,,,,,,"4.87",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2023-02",,,,"8","3",,,,,,,,,,,"0.21",,,,"0.80",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2023-03",,,,,,,,,,,,,,,,,,,,"3.52",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2023-04",,,,"8","5",,,,,,,,,,,"1.58",,,,"4.76",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2023-05",,,,"7","2",,,,,,,,,,,"1.68",,,,"2.67",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2023-06",,,,"13","6",,,,,,,,,,,"0.62",,,,"2.75",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2023-07",,,,"14","11",,,,,,,,,,,"0.66",,,,"5.05",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2023-08",,,,"11","9",,,,,,,,,,,"1.32",,,,"6.44",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2023-09",,,,"14","9",,,,,,,,,,,"1.94",,,,"10.79",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2023-10",,,,"11","4",,,,,,,,,,,"0.72",,,,"2.30",,,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2023-11",,,,"4","2",,"0",,,,,,,,"0.0","1.95",,,,"3.22","0.0",,,,,,,
"US1NJMD0088","40.58884","-74.37212","27.4","2023-12",,,,"10","8",,,,,,,,,,,"3.25",,,,"8.37",,,,,,,,
"US1NJMD0086","40.50542","-74.42978","14.9","2022-01",,,,"11","8",,,,,,,,,,,"1.29",,,,"3.74",,,,,,,,
"US1NJMD0086","40.50542","-74.42978","14.9","2022-02",,,,"10","9",,,,,,,,,,,"0.66",,,,"2.99",,,,,,,,
"US1NJMD0086","40.50542","-74.42978","14.9","2022-03",,,,"13","6",,,,,,,,,,,"0.50",,,,"2.26",,,,,,,,
"US1NJMD0086","40.50542","-74.42978","14.9","2022-04",,,,"13","8",,,,,,,,,,,"1.05",,,,"4.21",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2022-01",,,,"8","4",,,,,,,,,,,"2.14",,,,"4.32",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2022-02",,,,"6","6",,,,,,,,,,,"0.66",,,,"3.36",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2022-03",,,,"9","6",,,,,,,,,,,"0.76",,,,"2.43",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2022-04",,,,"11","6",,,,,,,,,,,"1.59",,,,"4.91",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2022-05",,,,"12","10",,,,,,,,,,,"1.45",,,,"6.22",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2022-06",,,,"10","6",,,,,,,,,,,"0.97",,,,"3.09",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2022-07",,,,"6","4",,,,,,,,,,,"0.50",,,,"1.28",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2022-08",,,,"5","4",,,,,,,,,,,"1.43",,,,"2.23",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2022-09",,,,"8","6",,,,,,,,,,,"2.20",,,,"5.76",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2022-10",,,,"13","9",,,,,,,,,,,"1.25",,,,"5.58",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2022-11",,,,"8","5",,,,,,,,,,,"1.14",,,,"2.90",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2022-12",,,,"9","8",,,,,,,,,,,"1.36",,,,"6.08",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2023-01",,,,"13","8",,,,,,,,,,,"1.58",,,,"5.24",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2023-02",,,,"9","4",,,,,,,,,,,"0.65",,,,"1.41",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2023-03",,,,"12","6",,,,,,,,,,,"1.58",,,,"4.07",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2023-04",,,,"4","3",,,,,,,,,,,"1.32",,,,"5.58",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2023-05",,,,"7","3",,,,,,,,,,,"2.45",,,,"3.40",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2023-06",,,,"9","7",,,,,,,,,,,"0.88",,,,"2.96",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2023-07",,,,"11","9",,,,,,,,,,,"3.08",,,,"6.81",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2023-08",,,,"10","8",,,,,,,,,,,"1.21",,,,"5.73",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2023-09",,,,"13","11",,,,,,,,,,,"1.65",,,,"8.76",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2023-10",,,,"6","6",,,,,,,,,,,"0.79",,,,"3.16",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2023-11",,,,"2","2",,,,,,,,,,,"2.45",,,,"3.86",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2023-12",,,,"9","8",,,,,,,,,,,"2.60",,,,"8.22",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2024-01",,,,"12","9",,,,,,,,,,,"2.38",,,,"6.67",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2024-02",,,,"7","5",,,,,,,,,,,"0.78",,,,"2.00",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2024-03",,,,"11","7",,,,,,,,,,,"2.85",,,,"8.64",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2024-04",,,,"11","6",,,,,,,,,,,"2.13",,,,"4.70",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2024-05",,,,"12","7",,,,,,,,,,,"0.81",,,,"3.85",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2024-06",,,,"7","5",,,,,,,,,,,"0.63",,,,"1.61",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2024-07",,,,"11","6",,,,,,,,,,,"0.74",,,,"3.00",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2024-08",,,,"13","10",,,,,,,,,,,"1.98",,,,"7.11",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2024-09",,,,"6","3",,,,,,,,,,,"0.42",,,,"0.90",,,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2024-10",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1NJUN0017","40.672178","-74.309574","21.9","2024-11",,,,"8","6",,,,,,,,,,,"1.12",,,,"3.37",,,,,,,,
"US1NJPS0040","41.006785","-74.266384","89.0","2022-01",,,,"12","5",,,,,,,,,,,"1.21",,,,"2.78",,,,,,,,
"US1NJPS0040","41.006785","-74.266384","89.0","2022-02",,,,"7","5",,,,,,,,,,,"1.08",,,,"3.06",,,,,,,,
"US1NJPS0040","41.006785","-74.266384","89.0","2022-03",,,,"17","6",,,,,,,,,,,"0.60",,,,"2.34",,,,,,,,
"US1NJPS0040","41.006785","-74.266384","89.0","2022-04",,,,"15","7",,,,,,,,,,,"3.33",,,,"7.07",,,,,,,,
"US1NJPS0040","41.006785","-74.266384","89.0","2022-05",,,,"14","8",,,,,,,,,,,"1.35",,,,"6.04",,,,,,,,
