month_year_line,major_incident_category,major_incident_count,month_year,line,ridership,avg_wind_speed,total_rain,total_snow,avg_max_temp,avg_min_temp,no_of_train_failures,mean_dist_btw_failures,total_num_of_delays
2021-06_6,Stations and Structure,1,2021-06,6,65443761,3.682666666666667,2.62,0,82.5,66.00,77,220811.16666666666,2140
2021-06_6,Subway Car,2,2021-06,6,65443761,3.682666666666667,2.62,0,82.5,66.00,77,220811.16666666666,2140
2021-06_7,Signals,2,2021-06,7,65443761,3.682666666666667,2.62,0,82.5,66.00,77,220811.16666666666,1741
2021-06_S 42nd,Subway Car,2,2021-06,S 42nd,65443761,3.682666666666667,2.62,0,82.5,66.00,77,220811.16666666666,
2021-06_A,Stations and Structure,2,2021-06,A,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,2850
2021-06_B,Signals,1,2021-06,B,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,1175
2021-06_C,Persons on Trackbed/Police/Medical,1,2021-06,C,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,918
2021-06_D,Persons on Trackbed/Police/Medical,1,2021-06,D,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,1938
2021-06_D,Stations and Structure,1,2021-06,D,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,1938
2021-06_D,Subway Car,1,2021-06,D,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,1938
2021-06_D,Signals,1,2021-06,D,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,1938
2021-06_E,Track,1,2021-06,E,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,3081
2021-06_E,Stations and Structure,1,2021-06,E,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,3081
2021-06_E,Signals,5,2021-06,E,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,3081
2021-06_E,Other,1,2021-06,E,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,3081
2021-06_E,Stations and Structure,1,2021-06,E,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,3081
2021-06_F,Track,2,2021-06,F,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,3050
2021-06_F,Stations and Structure,2,2021-06,F,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,3050
2021-06_F,Signals,3,2021-06,F,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,3050
2021-06_F,Persons on Trackbed/Police/Medical,1,2021-06,F,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,3050
2021-06_L,Signals,1,2021-06,L,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,1004
2021-06_M,Stations and Structure,1,2021-06,M,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,1205
2021-06_M,Signals,1,2021-06,M,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,1205
2021-06_N,Signals,1,2021-06,N,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,2701
2021-06_N,Persons on Trackbed/Police/Medical,1,2021-06,N,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,2701
2021-06_N,Subway Car,1,2021-06,N,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,2701
2021-06_Q,Persons on Trackbed/Police/Medical,1,2021-06,Q,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,2369
2021-06_Q,Subway Car,1,2021-06,Q,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,2369
2021-06_Q,Track,2,2021-06,Q,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,2369
2021-06_R,Signals,2,2021-06,R,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,1623
2021-06_R,Stations and Structure,1,2021-06,R,65443761,3.682666666666667,2.62,0,82.5,66.00,110,259461.5,1623
2021-05_1,Persons on Trackbed/Police/Medical,1,2021-05,1,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1262
2021-05_1,Persons on Trackbed/Police/Medical,1,2021-05,1,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1262
2021-05_1,Track,1,2021-05,1,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1262
2021-05_2,Subway Car,1,2021-05,2,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1925
2021-05_2,Subway Car,1,2021-05,2,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1925
2021-05_2,Stations and Structure,1,2021-05,2,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1925
2021-05_2,Other,1,2021-05,2,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1925
2021-05_4,Subway Car,1,2021-05,4,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1465
2021-05_4,Persons on Trackbed/Police/Medical,1,2021-05,4,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1465
2021-05_4,Other,1,2021-05,4,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1465
2021-05_5,Other,1,2021-05,5,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1084
2021-05_5,Persons on Trackbed/Police/Medical,1,2021-05,5,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1084
2021-05_6,Subway Car,1,2021-05,6,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1420
2021-05_7,Other,1,2021-05,7,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1680
2021-05_7,Signals,3,2021-05,7,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,71,178623.16666666666,1680
2021-05_A,Persons on Trackbed/Police/Medical,1,2021-05,A,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,2481
2021-05_A,Track,2,2021-05,A,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,2481
2021-05_A,Stations and Structure,1,2021-05,A,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,2481
2021-05_B,Persons on Trackbed/Police/Medical,1,2021-05,B,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,816
2021-05_C,Subway Car,1,2021-05,C,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,831
2021-05_D,Signals,1,2021-05,D,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,1540
2021-05_E,Other,1,2021-05,E,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,1731
2021-05_E,Persons on Trackbed/Police/Medical,2,2021-05,E,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,1731
2021-05_E,Other,1,2021-05,E,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,1731
2021-05_E,Track,1,2021-05,E,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,1731
2021-05_E,Signals,1,2021-05,E,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,1731
2021-05_E,Signals,1,2021-05,E,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,1731
2021-05_F,Stations and Structure,1,2021-05,F,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,2456
2021-05_F,Persons on Trackbed/Police/Medical,1,2021-05,F,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,2456
2021-05_F,Other,2,2021-05,F,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,2456
2021-05_F,Signals,1,2021-05,F,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,2456
2021-05_G,Signals,1,2021-05,G,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,1165
2021-05_L,Track,1,2021-05,L,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,757
2021-05_N,Signals,2,2021-05,N,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,2027
2021-05_Q,Signals,1,2021-05,Q,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,1973
2021-05_Q,Stations and Structure,1,2021-05,Q,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,1973
2021-05_Q,Persons on Trackbed/Police/Medical,1,2021-05,Q,58435642,5.174193548387097,4.36,0,71.74193548387096,54.03225806451613,117,180339.83333333334,1973
2021-04_1,Persons on Trackbed/Police/Medical,1,2021-04,1,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,50,310197.1666666667,1288
2021-04_1,Persons on Trackbed/Police/Medical,2,2021-04,1,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,50,310197.1666666667,1288
2021-04_3,Subway Car,1,2021-04,3,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,50,310197.1666666667,1118
2021-04_3,Persons on Trackbed/Police/Medical,1,2021-04,3,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,50,310197.1666666667,1118
2021-04_4,Persons on Trackbed/Police/Medical,1,2021-04,4,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,50,310197.1666666667,1389
2021-04_4,Track,1,2021-04,4,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,50,310197.1666666667,1389
2021-04_5,Signals,2,2021-04,5,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,50,310197.1666666667,977
2021-04_6,Persons on Trackbed/Police/Medical,1,2021-04,6,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,50,310197.1666666667,1525
2021-04_6,Stations and Structure,1,2021-04,6,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,50,310197.1666666667,1525
2021-04_7,Signals,2,2021-04,7,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,50,310197.1666666667,1275
2021-04_7,Persons on Trackbed/Police/Medical,1,2021-04,7,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,50,310197.1666666667,1275
2021-04_A,Persons on Trackbed/Police/Medical,1,2021-04,A,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,113,156935.83333333334,1841
2021-04_B,Signals,2,2021-04,B,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,113,156935.83333333334,579
2021-04_B,Persons on Trackbed/Police/Medical,1,2021-04,B,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,113,156935.83333333334,579
2021-04_D,Track,1,2021-04,D,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,113,156935.83333333334,937
2021-04_E,Signals,1,2021-04,E,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,113,156935.83333333334,965
2021-04_F,Signals,1,2021-04,F,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,113,156935.83333333334,913
2021-04_L,Signals,1,2021-04,L,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,113,156935.83333333334,743
2021-04_N,Track,2,2021-04,N,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,113,156935.83333333334,1440
2021-04_N,Subway Car,1,2021-04,N,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,113,156935.83333333334,1440
2021-04_N,Signals,1,2021-04,N,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,113,156935.83333333334,1440
2021-04_R,Signals,2,2021-04,R,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,113,156935.83333333334,720
2021-04_R,Subway Car,1,2021-04,R,53261980,5.741666666666666,2.69,0,63.7,45.46666666666667,113,156935.83333333334,720
2021-03_2,Persons on Trackbed/Police/Medical,1,2021-03,2,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,54,305431.5,2173
2021-03_2,Track,1,2021-03,2,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,54,305431.5,2173
2021-03_3,Persons on Trackbed/Police/Medical,2,2021-03,3,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,54,305431.5,1120
2021-03_4,Persons on Trackbed/Police/Medical,1,2021-03,4,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,54,305431.5,1526
2021-03_4,Track,1,2021-03,4,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,54,305431.5,1526
2021-03_5,Persons on Trackbed/Police/Medical,2,2021-03,5,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,54,305431.5,1060
2021-03_5,Signals,1,2021-03,5,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,54,305431.5,1060
2021-03_6,Signals,1,2021-03,6,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,54,305431.5,1764
2021-03_6,Track,1,2021-03,6,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,54,305431.5,1764
2021-03_6,Persons on Trackbed/Police/Medical,1,2021-03,6,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,54,305431.5,1764
2021-03_7,Signals,1,2021-03,7,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,54,305431.5,844
2021-03_7,Persons on Trackbed/Police/Medical,1,2021-03,7,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,54,305431.5,844
2021-03_A,Track,1,2021-03,A,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,2085
2021-03_D,Signals,1,2021-03,D,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,1103
2021-03_D,Persons on Trackbed/Police/Medical,1,2021-03,D,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,1103
2021-03_E,Persons on Trackbed/Police/Medical,1,2021-03,E,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,946
2021-03_F,Persons on Trackbed/Police/Medical,1,2021-03,F,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,1420
2021-03_F,Signals,1,2021-03,F,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,1420
2021-03_JZ,Persons on Trackbed/Police/Medical,1,2021-03,JZ,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,712
2021-03_M,Signals,1,2021-03,M,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,554
2021-03_N,Other,1,2021-03,N,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,1890
2021-03_N,Track,1,2021-03,N,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,1890
2021-03_Q,Track,1,2021-03,Q,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,1272
2021-03_R,Persons on Trackbed/Police/Medical,1,2021-03,R,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,767
2021-03_R,Other,1,2021-03,R,50749540,6.710322580645162,3.41,0,54.12903225806452,37.516129032258064,127,167052.16666666666,767
2021-02_1,Signals,1,2021-02,1,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,1603
2021-02_1,Other,2,2021-02,1,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,1603
2021-02_2,Persons on Trackbed/Police/Medical,2,2021-02,2,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,2258
2021-02_2,Stations and Structure,1,2021-02,2,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,2258
2021-02_3,Subway Car,1,2021-02,3,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,1302
2021-02_5,Signals,1,2021-02,5,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,1291
2021-02_5,Persons on Trackbed/Police/Medical,2,2021-02,5,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,1291
2021-02_5,Track,1,2021-02,5,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,1291
2021-02_6,Persons on Trackbed/Police/Medical,2,2021-02,6,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,1823
2021-02_6,Signals,1,2021-02,6,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,1823
2021-02_7,Track,2,2021-02,7,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,1633
2021-02_7,Persons on Trackbed/Police/Medical,1,2021-02,7,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,1633
2021-02_7,Signals,1,2021-02,7,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,1633
2021-02_7,Stations and Structure,1,2021-02,7,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,46,263337.8333333333,1633
2021-02_A,Persons on Trackbed/Police/Medical,1,2021-02,A,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,2238
2021-02_A,Subway Car,1,2021-02,A,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,2238
2021-02_A,Persons on Trackbed/Police/Medical,1,2021-02,A,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,2238
2021-02_B,Signals,1,2021-02,B,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,899
2021-02_B,Subway Car,2,2021-02,B,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,899
2021-02_C,Persons on Trackbed/Police/Medical,1,2021-02,C,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,811
2021-02_C,Stations and Structure,1,2021-02,C,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,811
2021-02_E,Signals,1,2021-02,E,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,1143
2021-02_E,Subway Car,1,2021-02,E,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,1143
2021-02_F,Signals,1,2021-02,F,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,1166
2021-02_JZ,Other,2,2021-02,JZ,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,1025
2021-02_JZ,Other,1,2021-02,JZ,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,1025
2021-02_L,Persons on Trackbed/Police/Medical,1,2021-02,L,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,1355
2021-02_L,Signals,3,2021-02,L,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,1355
2021-02_L,Track,1,2021-02,L,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,1355
2021-02_L,Other,1,2021-02,L,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,1355
2021-02_L,Signals,1,2021-02,L,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,1355
2021-02_M,Persons on Trackbed/Police/Medical,1,2021-02,M,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,694
2021-02_M,Stations and Structure,1,2021-02,M,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,694
2021-02_M,Signals,1,2021-02,M,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,694
2021-02_N,Other,3,2021-02,N,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,2257
2021-02_N,Signals,1,2021-02,N,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,2257
2021-02_Q,Signals,1,2021-02,Q,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,1698
2021-02_R,Other,1,2021-02,R,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,856
2021-02_R,Persons on Trackbed/Police/Medical,1,2021-02,R,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,856
2021-02_S Fkln,Signals,1,2021-02,S Fkln,39143573,6.4871428571428575,5.13,26,38.92857142857143,29.392857142857142,127,138982.16666666666,73
2021-01_1,Signals,1,2021-01,1,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,45,302283.3333333333,1249
2021-01_2,Track,1,2021-01,2,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,45,302283.3333333333,1987
2021-01_3,Persons on Trackbed/Police/Medical,1,2021-01,3,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,45,302283.3333333333,1108
2021-01_4,Other,1,2021-01,4,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,45,302283.3333333333,1314
2021-01_5,Signals,2,2021-01,5,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,45,302283.3333333333,1040
2021-01_6,Other,1,2021-01,6,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,45,302283.3333333333,1674
2021-01_6,Persons on Trackbed/Police/Medical,1,2021-01,6,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,45,302283.3333333333,1674
2021-01_7,Other,1,2021-01,7,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,45,302283.3333333333,1084
2021-01_7,Signals,1,2021-01,7,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,45,302283.3333333333,1084
2021-01_7,Stations and Structure,1,2021-01,7,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,45,302283.3333333333,1084
2021-01_B,Persons on Trackbed/Police/Medical,2,2021-01,B,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,535
2021-01_C,Persons on Trackbed/Police/Medical,1,2021-01,C,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,539
2021-01_C,Persons on Trackbed/Police/Medical,1,2021-01,C,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,539
2021-01_D,Signals,2,2021-01,D,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,877
2021-01_E,Persons on Trackbed/Police/Medical,1,2021-01,E,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,1564
2021-01_F,Other,1,2021-01,F,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,1242
2021-01_F,Signals,2,2021-01,F,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,1242
2021-01_L,Persons on Trackbed/Police/Medical,1,2021-01,L,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,718
2021-01_L,Signals,1,2021-01,L,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,718
2021-01_L,Track,1,2021-01,L,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,718
2021-01_M,Persons on Trackbed/Police/Medical,1,2021-01,M,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,850
2021-01_N,Signals,1,2021-01,N,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,1912
2021-01_N,Signals,2,2021-01,N,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,1912
2021-01_R,Signals,1,2021-01,R,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,1003
2021-01_R,Persons on Trackbed/Police/Medical,2,2021-01,R,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,1003
2021-01_S Fkln,Subway Car,1,2021-01,S Fkln,41101382,6.797419355,2.31,2.1,39.67741935483871,29.838709677419356,138,149052.125,76
2020-12_2,Other,1,2020-12,2,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,1874
2020-12_2,Persons on Trackbed/Police/Medical,2,2020-12,2,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,1874
2020-12_2,Persons on Trackbed/Police/Medical,1,2020-12,2,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,1874
2020-12_3,Persons on Trackbed/Police/Medical,1,2020-12,3,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,1145
2020-12_3,Signals,1,2020-12,3,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,1145
2020-12_3,Persons on Trackbed/Police/Medical,1,2020-12,3,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,1145
2020-12_3,Stations and Structure,1,2020-12,3,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,1145
2020-12_4,Other,1,2020-12,4,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,1419
2020-12_5,Subway Car,1,2020-12,5,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,1268
2020-12_6,Other,1,2020-12,6,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,2007
2020-12_6,Persons on Trackbed/Police/Medical,2,2020-12,6,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,2007
2020-12_6,Signals,1,2020-12,6,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,2007
2020-12_7,Signals,2,2020-12,7,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,1579
2020-12_7,Persons on Trackbed/Police/Medical,1,2020-12,7,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,1579
2020-12_S 42nd,Subway Car,1,2020-12,S 42nd,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,58,283511.8333333333,
2020-12_A,Signals,4,2020-12,A,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,126,123626.25,2298
2020-12_A,Persons on Trackbed/Police/Medical,1,2020-12,A,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,126,123626.25,2298
2020-12_B,Signals,2,2020-12,B,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,126,123626.25,772
2020-12_C,Persons on Trackbed/Police/Medical,1,2020-12,C,43468179,6.638387096774193,4.61,10.5,45.096774193548384,33.32258064516129,126,123626.25,492
